task,difficulty,problem_id,num_nodes,num_edges,density,avg_degree,max_degree,min_degree,is_connected,num_components,avg_clustering,diameter,degree_range
MIS,hard,124,16,22,0.11578947368421053,2.75,8,0,False,3,0.12535714285714286,,8
MIS,hard,125,15,30,0.22058823529411764,4.0,10,1,False,2,0.5281045751633987,,9
MIS,hard,126,20,28,0.12121212121212122,2.8,11,1,False,2,0.08264462809917356,,10
MIS,hard,127,15,17,0.08947368421052632,2.2666666666666666,15,0,False,3,0.0,,15
MIS,hard,128,15,15,0.11029411764705882,2.0,10,1,False,2,0.0,,9
MIS,hard,129,26,34,0.08994708994708994,2.6153846153846154,8,1,False,2,0.15051020408163265,,7
MIS,hard,130,12,21,0.11052631578947368,3.5,9,0,False,3,0.11666666666666665,,9
MIS,hard,131,15,37,0.27205882352941174,4.933333333333334,14,1,False,2,0.43887093298858004,,13
MIS,hard,132,17,21,0.12280701754385964,2.4705882352941178,8,1,False,2,0.10714285714285714,,7
MIS,hard,133,24,49,0.15076923076923077,4.083333333333333,21,1,False,2,0.4779304029304029,,20
MIS,hard,134,21,45,0.17786561264822134,4.285714285714286,16,1,False,2,0.39217232043318995,,15
MIS,hard,135,15,17,0.125,2.2666666666666666,13,1,False,2,0.2368024132730015,,12
MIS,hard,136,19,40,0.19047619047619047,4.2105263157894735,15,1,False,2,0.3819727891156463,,14
MIS,hard,137,19,21,0.09090909090909091,2.210526315789474,11,0,False,3,0.023553719008264463,,11
MIS,hard,138,18,34,0.12318840579710146,3.7777777777777777,10,0,False,4,0.12933201058201058,,10
MIS,hard,139,20,24,0.1038961038961039,2.4,14,1,False,2,0.07575757575757575,,13
MIS,hard,140,16,17,0.1111111111111111,2.125,6,1,False,2,0.0,,5
MIS,hard,141,9,20,0.09523809523809523,4.444444444444445,12,0,False,4,0.0,,12
MIS,hard,142,3,49,0.28654970760233917,32.666666666666664,15,0,False,3,0.5593149540517961,,15
MIS,hard,143,16,17,0.1111111111111111,2.125,6,1,False,2,0.06481481481481483,,5
MIS,hard,144,20,89,0.3852813852813853,8.9,19,1,False,2,0.5738749156213271,,18
MIS,hard,145,16,17,0.09941520467836257,2.125,13,0,False,3,0.10593792172739541,,13
MIS,hard,146,19,30,0.14285714285714285,3.1578947368421053,8,1,False,2,0.3308390022675737,,7
MIS,hard,147,22,40,0.12307692307692308,3.6363636363636362,11,0,False,3,0.23677156177156178,,11
MIS,hard,148,15,15,0.11029411764705882,2.0,11,1,False,2,0.0,,10
MIS,hard,149,7,48,0.1476923076923077,13.714285714285714,20,0,False,3,0.42187198766146133,,20
MIS,hard,150,18,31,0.1631578947368421,3.4444444444444446,9,1,False,2,0.17916666666666667,,8
MIS,hard,151,15,38,0.27941176470588236,5.066666666666666,14,1,False,2,0.5505817711700064,,13
MIS,hard,152,18,20,0.10526315789473684,2.2222222222222223,15,1,False,2,0.06714285714285714,,14
MIS,hard,153,18,25,0.13157894736842105,2.7777777777777777,11,1,False,2,0.19772727272727272,,10
MIS,hard,154,17,21,0.09090909090909091,2.4705882352941178,10,0,False,3,0.09191919191919191,,10
MIS,hard,155,16,19,0.1111111111111111,2.375,10,0,False,3,0.16704260651629071,,10
MIS,hard,156,10,21,0.08300395256916997,4.2,9,0,False,9,0.1595928226363009,,9
MIS,hard,157,15,16,0.11764705882352941,2.1333333333333333,12,1,False,2,0.0,,11
MIS,hard,158,20,31,0.1341991341991342,3.1,13,1,False,2,0.19289044289044288,,12
MIS,hard,159,16,16,0.0935672514619883,2.0,15,0,False,3,0.0,,15
MIS,hard,160,14,22,0.16176470588235295,3.142857142857143,7,0,False,3,0.03529411764705882,,7
MIS,hard,161,17,67,0.2648221343873518,7.882352941176471,16,0,False,4,0.5424102467580728,,16
MIS,hard,162,15,26,0.16993464052287582,3.466666666666667,11,0,False,3,0.31967291967291966,,11
MIS,hard,163,5,34,0.19883040935672514,13.6,9,0,False,3,0.46299081035923145,,9
MIS,hard,164,18,24,0.09486166007905138,2.6666666666666665,14,0,False,4,0.1497372193024367,,14
MIS,hard,165,6,21,0.13725490196078433,7.0,14,0,False,3,0.3555148555148555,,14
MIS,hard,166,15,15,0.11029411764705882,2.0,14,1,False,2,0.0,,13
MIS,hard,167,19,20,0.09523809523809523,2.1052631578947367,18,1,False,2,0.0955493308434485,,17
MIS,hard,168,16,77,0.5032679738562091,9.625,15,1,False,2,0.6850341017007683,,14
MIS,hard,169,13,24,0.08,3.6923076923076925,7,0,False,5,0.1544761904761905,,7
MIS,hard,170,20,26,0.11255411255411256,2.6,9,1,False,2,0.21414141414141416,,8
MIS,hard,171,26,56,0.12873563218390804,4.3076923076923075,24,0,False,3,0.35016218081435474,,24
MIS,hard,172,19,21,0.08300395256916997,2.210526315789474,14,0,False,4,0.17486860965121834,,14
MIS,hard,173,11,56,0.1723076923076923,10.181818181818182,9,0,False,3,0.48714896214896214,,9
MIS,hard,174,16,18,0.08571428571428572,2.25,16,0,False,3,0.0,,16
MIS,hard,175,1,21,0.1,42.0,14,0,False,3,0.09628466771323914,,14
MIS,hard,176,16,30,0.19607843137254902,3.75,15,1,False,2,0.37592592592592594,,14
MIS,hard,177,15,16,0.10457516339869281,2.1333333333333333,14,0,False,3,0.11172161172161171,,14
MIS,hard,178,9,27,0.15789473684210525,6.0,12,0,False,3,0.4167919799498747,,12
MIS,hard,179,16,27,0.15789473684210525,3.375,9,0,False,3,0.0,,9
MIS,hard,180,15,18,0.1323529411764706,2.4,14,1,False,2,0.35488041370394313,,13
MIS,hard,181,18,19,0.09047619047619047,2.111111111111111,15,0,False,3,0.0,,15
MIS,hard,182,18,19,0.09047619047619047,2.111111111111111,12,0,False,3,0.06421356421356421,,12
MIS,hard,183,23,54,0.18,4.695652173913044,20,1,False,2,0.48542559195190776,,19
MIS,hard,184,20,34,0.08994708994708994,3.4,18,0,False,4,0.0,,18
MIS,hard,185,15,15,0.08771929824561403,2.0,7,0,False,4,0.0,,7
MIS,hard,186,19,26,0.11255411255411256,2.736842105263158,17,0,False,3,0.14561051693404636,,17
MIS,hard,187,12,18,0.09473684210526316,3.0,7,0,False,3,0.055714285714285716,,7
MIS,hard,188,9,7,0.0457516339869281,1.5555555555555556,6,0,False,11,0.0,,6
MIS,hard,189,10,39,0.14130434782608695,7.8,19,0,False,3,0.3863304093567252,,19
MIS,hard,190,6,62,0.13333333333333333,20.666666666666668,19,0,False,4,0.29040244795762626,,19
MIS,hard,191,14,24,0.08695652173913043,3.4285714285714284,5,0,False,3,0.16805555555555554,,5
MIS,hard,192,18,38,0.18095238095238095,4.222222222222222,15,0,False,3,0.3391156462585034,,15
MIS,hard,193,16,22,0.1437908496732026,2.75,15,1,False,2,0.355026455026455,,14
MIS,hard,194,15,18,0.1323529411764706,2.4,11,1,False,2,0.27771836007130124,,10
MIS,hard,195,16,16,0.0935672514619883,2.0,4,0,False,3,0.0,,4
MIS,hard,196,17,26,0.15204678362573099,3.0588235294117645,13,1,False,2,0.22199730094466938,,12
MIS,hard,197,16,19,0.12418300653594772,2.375,9,1,False,2,0.27037037037037037,,8
MIS,hard,198,20,40,0.17316017316017315,4.0,9,1,False,2,0.0,,8
MIS,hard,199,2,21,0.09090909090909091,21.0,7,0,False,3,0.07402597402597402,,7
MIS,hard,200,17,37,0.21637426900584794,4.352941176470588,9,1,False,2,0.29085213032581453,,8
MIS,hard,201,22,54,0.18,4.909090909090909,21,0,False,3,0.4277460317460317,,21
MIS,hard,202,15,16,0.10457516339869281,2.1333333333333333,12,0,False,3,0.0,,12
MIS,hard,203,23,37,0.12333333333333334,3.217391304347826,22,1,False,2,0.4304242424242425,,21
MIS,hard,204,21,37,0.13405797101449277,3.5238095238095237,15,0,False,3,0.0,,15
MIS,hard,205,23,57,0.19,4.956521739130435,15,1,False,2,0.0,,14
MIS,hard,206,17,26,0.15204678362573099,3.0588235294117645,16,1,False,2,0.518984962406015,,15
MIS,hard,207,21,47,0.1857707509881423,4.476190476190476,18,1,False,2,0.3305910770105143,,17
MIS,hard,208,18,66,0.3473684210526316,7.333333333333333,17,1,False,2,0.6608879845644552,,16
MIS,hard,209,17,45,0.2631578947368421,5.294117647058823,14,1,False,2,0.5776574302890092,,13
MIS,hard,210,17,40,0.21052631578947367,4.705882352941177,10,0,False,3,0.4166666666666667,,10
MIS,hard,211,27,52,0.11182795698924732,3.8518518518518516,18,0,False,3,0.10729496099515073,,18
MIS,hard,212,7,40,0.29411764705882354,11.428571428571429,13,0,False,3,0.5190476190476191,,13
MIS,hard,213,8,27,0.11688311688311688,6.75,18,0,False,3,0.384194890077243,,18
MIS,hard,214,11,33,0.13043478260869565,6.0,15,0,False,3,0.07763975155279502,,15
MIS,hard,215,17,48,0.25263157894736843,5.647058823529412,15,0,False,3,0.3776010101010101,,15
MIS,hard,216,14,17,0.1111111111111111,2.4285714285714284,8,0,False,3,0.15211640211640212,,8
MIS,hard,217,24,51,0.15692307692307692,4.25,22,1,False,2,0.5661325853633546,,21
MIS,hard,218,24,42,0.1111111111111111,3.5,23,0,False,4,0.36095930467048476,,23
MIS,hard,219,23,55,0.11088709677419355,4.782608695652174,13,0,False,5,0.21169871794871795,,13
MIS,hard,220,24,69,0.2123076923076923,5.75,21,1,False,2,0.5192770904309365,,20
MIS,hard,221,2,38,0.1645021645021645,38.0,11,0,False,3,0.2152892561983471,,11
MIS,hard,222,23,27,0.09,2.347826086956522,20,1,False,2,0.2208421052631579,,19
MIS,hard,223,9,34,0.12318840579710146,7.555555555555555,8,0,False,4,0.2675595238095238,,8
MIS,hard,224,2,21,0.1,21.0,10,0,False,3,0.2402116402116402,,10
MIS,hard,225,14,27,0.07692307692307693,3.857142857142857,21,0,False,3,0.22275132275132276,,21
MIS,hard,226,6,17,0.08095238095238096,5.666666666666667,10,0,False,4,0.0,,10
MIS,hard,227,3,15,0.09803921568627451,10.0,6,0,False,3,0.0,,6
MIS,hard,228,18,23,0.10952380952380952,2.5555555555555554,17,0,False,3,0.3588935574229692,,17
MIS,hard,229,13,31,0.10333333333333333,4.769230769230769,17,0,False,3,0.3226470588235294,,17
MIS,hard,230,1,21,0.13725490196078433,42.0,13,0,False,3,0.3561253561253561,,13
MIS,hard,231,16,17,0.1111111111111111,2.125,13,1,False,2,0.0,,12
MIS,hard,232,15,15,0.11029411764705882,2.0,14,1,False,2,0.0,,13
MIS,hard,233,19,24,0.09486166007905138,2.526315789473684,7,0,False,3,0.10269151138716356,,7
MIS,hard,234,17,26,0.12380952380952381,3.0588235294117645,15,0,False,3,0.22222222222222224,,15
MIS,hard,235,17,19,0.1111111111111111,2.235294117647059,13,1,False,2,0.07085020242914979,,12
MIS,hard,236,25,27,0.07692307692307693,2.16,24,1,False,2,0.14841653247450348,,23
MIS,hard,237,10,45,0.15,9.0,19,0,False,4,0.35533667502088556,,19
MIS,hard,238,1,34,0.11333333333333333,68.0,16,0,False,4,0.20099999999999998,,16
MIS,hard,239,24,32,0.09116809116809117,2.6666666666666665,10,0,False,3,0.23709582598471485,,10
MIS,hard,240,7,69,0.2123076923076923,19.714285714285715,17,0,False,3,0.4948541089378194,,17
MIS,hard,241,8,26,0.16993464052287582,6.5,8,0,False,3,0.333994708994709,,8
MIS,hard,242,16,20,0.11695906432748537,2.5,12,0,False,3,0.17703349282296652,,12
MIS,hard,243,19,116,0.5523809523809524,12.210526315789474,17,1,False,2,0.7264019127464506,,16
MIS,hard,244,15,23,0.12105263157894737,3.066666666666667,9,0,False,3,0.20277777777777778,,9
MIS,hard,245,17,22,0.11578947368421053,2.588235294117647,8,0,False,3,0.3375,,8
MIS,hard,246,17,22,0.10476190476190476,2.588235294117647,15,0,False,3,0.12834467120181406,,15
MIS,hard,247,3,23,0.09956709956709957,15.333333333333334,13,0,False,3,0.07692307692307693,,13
MIS,hard,248,15,18,0.11764705882352941,2.4,12,0,False,3,0.27946127946127947,,12
MIS,hard,249,17,49,0.28654970760233917,5.764705882352941,16,1,False,2,0.6499582289055974,,15
MIS,hard,250,22,22,0.07971014492753623,2.0,19,1,False,2,0.0,,18
MIS,hard,251,17,18,0.10526315789473684,2.1176470588235294,16,1,False,2,0.10570175438596491,,15
MIS,hard,252,14,37,0.14624505928853754,5.285714285714286,17,0,False,3,0.4721014492753623,,17
MIS,hard,253,16,30,0.19607843137254902,3.75,11,1,False,2,0.13989898989898988,,10
MIS,hard,254,3,21,0.11052631578947368,14.0,12,0,False,3,0.1946969696969697,,12
MIS,hard,255,24,50,0.14245014245014245,4.166666666666667,18,0,False,3,0.3840526333990386,,18
MIS,hard,256,12,16,0.10457516339869281,2.6666666666666665,14,0,False,3,0.11172161172161171,,14
MIS,hard,257,20,36,0.13043478260869565,3.6,10,0,False,3,0.252281746031746,,10
MIS,hard,258,25,89,0.23544973544973544,7.12,22,0,False,3,0.5067434549577406,,22
MIS,hard,259,15,23,0.07666666666666666,3.066666666666667,14,0,False,3,0.0,,14
MIS,hard,260,8,45,0.16304347826086957,11.25,19,0,False,4,0.4517265385686438,,19
MIS,hard,261,16,57,0.37254901960784315,7.125,15,1,False,2,0.5226751643418309,,14
MIS,hard,262,7,35,0.08045977011494253,10.0,24,0,False,3,0.0,,24
MIS,hard,263,24,29,0.08923076923076922,2.4166666666666665,13,1,False,2,0.12504930966469427,,12
MIS,hard,264,1,26,0.06403940886699508,52.0,22,0,False,3,0.0,,22
MIS,hard,265,16,20,0.13071895424836602,2.5,14,1,False,2,0.23392348392348394,,13
MIS,hard,266,19,23,0.10952380952380952,2.4210526315789473,7,1,False,2,0.1673469387755102,,6
MIS,hard,267,23,25,0.07692307692307693,2.1739130434782608,8,0,False,3,0.05384615384615384,,8
MIS,hard,268,1,51,0.24285714285714285,102.0,13,0,False,3,0.4097685383399669,,13
MIS,hard,269,15,27,0.19852941176470587,3.6,9,1,False,2,0.03333333333333333,,8
MIS,hard,270,22,26,0.09420289855072464,2.3636363636363638,17,1,False,2,0.14805088702147526,,16
MIS,hard,271,24,26,0.08,2.1666666666666665,20,1,False,2,0.0,,19
MIS,hard,272,8,44,0.2875816993464052,11.0,14,0,False,3,0.46303079636412975,,14
MIS,hard,273,20,40,0.17316017316017315,4.0,16,1,False,2,0.4200757575757576,,15
MIS,hard,274,18,20,0.10526315789473684,2.2222222222222223,8,0,False,3,0.15535714285714286,,8
MIS,hard,275,17,23,0.09956709956709957,2.7058823529411766,7,0,False,3,0.17532467532467533,,7
MIS,hard,276,16,38,0.24836601307189543,4.75,14,1,False,2,0.4478225478225478,,13
MIS,hard,277,22,70,0.2536231884057971,6.363636363636363,16,1,False,2,0.2685925185925186,,15
MIS,hard,278,15,30,0.22058823529411764,4.0,9,1,False,2,0.3205415499533147,,8
MIS,hard,279,19,43,0.20476190476190476,4.526315789473684,10,1,False,2,0.4040438397581254,,9
MIS,hard,280,16,28,0.1830065359477124,3.5,9,1,False,2,0.12685185185185185,,8
MIS,hard,281,16,27,0.17647058823529413,3.375,11,1,False,2,0.3702020202020202,,10
MIS,hard,282,5,16,0.10457516339869281,6.4,7,0,False,3,0.06746031746031746,,7
MIS,hard,283,19,75,0.35714285714285715,7.894736842105263,18,1,False,2,0.5866755560032871,,17
MIS,hard,284,3,32,0.16842105263157894,21.333333333333332,12,0,False,3,0.25506493506493505,,12
MIS,hard,285,8,40,0.15810276679841898,10.0,17,0,False,3,0.3537876019973207,,17
MIS,hard,286,13,16,0.0935672514619883,2.4615384615384617,7,0,False,3,0.0,,7
MIS,hard,287,18,22,0.10476190476190476,2.4444444444444446,16,0,False,3,0.23928571428571427,,16
MIS,hard,288,23,29,0.09666666666666666,2.5217391304347827,22,1,False,2,0.17837229437229435,,21
MIS,hard,289,22,69,0.2123076923076923,6.2727272727272725,11,0,False,3,0.28329725829725827,,11
MIS,hard,290,15,16,0.11764705882352941,2.1333333333333333,14,1,False,2,0.1182934712346477,,13
MIS,hard,291,18,28,0.14736842105263157,3.111111111111111,12,1,False,2,0.343030303030303,,11
MIS,hard,292,13,29,0.11462450592885376,4.461538461538462,14,0,False,3,0.11497053670966714,,14
MIS,hard,293,15,26,0.19117647058823528,3.466666666666667,14,1,False,2,0.4973066149536738,,13
MIS,hard,294,20,20,0.08658008658008658,2.0,8,1,False,2,0.0,,7
MIS,hard,295,20,21,0.09090909090909091,2.1,18,1,False,2,0.09120617944147356,,17
MIS,hard,296,21,34,0.13438735177865613,3.238095238095238,13,1,False,2,0.10289855072463769,,12
MIS,hard,297,24,29,0.08923076923076922,2.4166666666666665,23,1,False,2,0.2379395966352488,,22
MIS,hard,298,15,18,0.09473684210526316,2.4,5,0,False,5,0.25,,5
MIS,hard,299,19,23,0.09956709956709957,2.4210526315789473,16,0,False,3,0.13333333333333333,,16
MIS,hard,300,19,20,0.09523809523809523,2.1052631578947367,17,1,False,2,0.09558823529411764,,16
MIS,hard,301,15,18,0.11764705882352941,2.4,13,0,False,3,0.19658119658119658,,13
MIS,hard,302,5,23,0.1503267973856209,9.2,7,0,False,4,0.42962962962962964,,7
MIS,hard,303,15,21,0.15441176470588236,2.8,14,1,False,2,0.3960353372118078,,13
MIS,hard,304,29,80,0.15151515151515152,5.517241379310345,27,0,False,3,0.4807673807673808,,27
MIS,hard,305,10,33,0.0873015873015873,6.6,14,0,False,4,0.1464024071166928,,14
MIS,hard,306,25,38,0.10826210826210826,3.04,22,1,False,2,0.38409491742825075,,21
MIS,hard,307,5,40,0.12307692307692308,16.0,13,0,False,3,0.34023668639053256,,13
MIS,hard,308,24,44,0.13538461538461538,3.6666666666666665,10,1,False,2,0.4056776556776557,,9
MIS,hard,309,24,27,0.07692307692307693,2.25,10,0,False,3,0.07448559670781893,,10
MIS,hard,310,22,23,0.08333333333333333,2.090909090909091,21,1,False,2,0.08353174603174603,,20
MIS,hard,311,16,20,0.13071895424836602,2.5,15,1,False,2,0.3724867724867725,,14
MIS,hard,312,27,27,0.0665024630541872,2.0,26,1,False,2,0.0,,25
MIS,hard,313,17,19,0.1111111111111111,2.235294117647059,7,1,False,2,0.0,,6
MIS,hard,314,22,34,0.11333333333333333,3.090909090909091,9,0,False,3,0.09088888888888888,,9
MIS,hard,315,15,15,0.11029411764705882,2.0,4,1,False,2,0.0,,3
MIS,hard,316,23,26,0.08,2.260869565217391,13,0,False,3,0.10355029585798815,,13
MIS,hard,317,17,30,0.15789473684210525,3.5294117647058822,14,0,False,3,0.29516483516483516,,14
MIS,hard,318,9,17,0.09941520467836257,3.7777777777777777,9,0,False,3,0.0,,9
MIS,hard,319,18,25,0.13157894736842105,2.7777777777777777,15,1,False,2,0.09714285714285714,,14
MIS,hard,320,19,28,0.11067193675889328,2.9473684210526314,8,0,False,3,0.16480331262939957,,8
MIS,hard,321,18,55,0.2894736842105263,6.111111111111111,15,1,False,2,0.429484126984127,,14
MIS,hard,322,25,47,0.1339031339031339,3.76,24,1,False,2,0.43299337985328323,,23
MIS,hard,323,17,50,0.29239766081871343,5.882352941176471,15,1,False,2,0.6848423506318243,,14
MIS,hard,324,19,54,0.2571428571428571,5.684210526315789,15,1,False,2,0.5946505875077304,,14
MIS,hard,325,26,122,0.32275132275132273,9.384615384615385,25,1,False,2,0.5656997075606098,,24
MIS,hard,326,1,23,0.13450292397660818,46.0,14,0,False,3,0.2672064777327935,,14
MIS,hard,327,16,19,0.12418300653594772,2.375,14,1,False,2,0.11172161172161171,,13
MIS,hard,328,16,22,0.1437908496732026,2.75,6,1,False,2,0.17407407407407408,,5
MIS,hard,329,15,25,0.08333333333333333,3.3333333333333335,8,0,False,3,0.09228571428571428,,8
MIS,hard,330,18,27,0.12857142857142856,3.0,17,0,False,3,0.390452847805789,,17
MIS,hard,331,24,27,0.07692307692307693,2.25,8,0,False,3,0.08148148148148149,,8
MIS,hard,332,18,21,0.11052631578947368,2.3333333333333335,6,1,False,2,0.10666666666666666,,5
MIS,hard,333,22,37,0.13405797101449277,3.3636363636363638,18,1,False,2,0.2326330532212885,,17
MIS,hard,334,23,37,0.12333333333333334,3.217391304347826,22,1,False,2,0.5437575757575758,,21
MIS,hard,335,18,85,0.36796536796536794,9.444444444444445,14,0,False,3,0.5504144845053935,,14
MIS,hard,336,18,35,0.18421052631578946,3.888888888888889,17,1,False,2,0.44013888888888886,,16
MIS,hard,337,6,36,0.11076923076923077,12.0,13,0,False,3,0.45059171597633135,,13
MIS,hard,338,18,22,0.11578947368421053,2.4444444444444446,15,1,False,2,0.0,,14
MIS,hard,339,9,43,0.25146198830409355,9.555555555555555,13,0,False,3,0.4561564166827325,,13
MIS,hard,340,16,20,0.13071895424836602,2.5,15,1,False,2,0.2335978835978836,,14
MIS,hard,341,15,18,0.1323529411764706,2.4,9,1,False,2,0.16013071895424838,,8
MIS,hard,342,17,55,0.3216374269005848,6.470588235294118,16,1,False,2,0.5772233614338877,,15
MIS,hard,343,11,25,0.07692307692307693,4.545454545454546,17,0,False,4,0.07720588235294118,,17
MIS,hard,344,22,38,0.13768115942028986,3.4545454545454546,21,1,False,2,0.3767857142857143,,20
MIS,hard,345,19,80,0.2898550724637681,8.421052631578947,16,0,False,4,0.5445139351389351,,16
MIS,hard,346,15,19,0.12418300653594772,2.533333333333333,6,0,False,3,0.2537037037037037,,6
MIS,hard,347,15,18,0.11764705882352941,2.4,10,0,False,3,0.1506172839506173,,10
MIS,hard,348,2,18,0.10526315789473684,18.0,15,0,False,3,0.1413533834586466,,15
MIS,hard,349,15,44,0.2875816993464052,5.866666666666666,12,0,False,3,0.42151675485008816,,12
MIS,hard,350,17,41,0.10846560846560846,4.823529411764706,21,0,False,3,0.36802721088435375,,21
MIS,hard,351,18,68,0.2943722943722944,7.555555555555555,15,0,False,3,0.4723993178538633,,15
MIS,hard,352,29,83,0.17849462365591398,5.724137931034483,28,1,False,2,0.47857142857142854,,27
MIS,hard,353,23,27,0.09,2.347826086956522,19,1,False,2,0.09380116959064327,,18
MIS,hard,354,15,25,0.18382352941176472,3.3333333333333335,14,1,False,2,0.40058177117000643,,13
MIS,hard,355,6,29,0.1895424836601307,9.666666666666666,9,0,False,3,0.15171957671957673,,9
MIS,hard,356,23,23,0.07666666666666666,2.0,21,1,False,2,0.0,,20
MIS,hard,357,20,32,0.12648221343873517,3.2,11,0,False,3,0.047619047619047616,,11
MIS,hard,358,19,38,0.15019762845849802,4.0,15,0,False,3,0.3095238095238095,,15
MIS,hard,359,15,25,0.07122507122507123,3.3333333333333335,20,0,False,4,0.0742690058479532,,20
MIS,hard,360,16,20,0.13071895424836602,2.5,10,1,False,2,0.23641975308641974,,9
MIS,hard,361,13,35,0.1076923076923077,5.384615384615385,18,0,False,4,0.45892408245349425,,18
MIS,hard,362,19,106,0.4189723320158103,11.157894736842104,17,0,False,3,0.5791004250083533,,17
MIS,hard,363,17,24,0.11428571428571428,2.823529411764706,7,0,False,4,0.2766439909297052,,7
MIS,hard,364,9,19,0.09047619047619047,4.222222222222222,7,0,False,4,0.10317460317460317,,7
MIS,hard,365,8,21,0.12280701754385964,5.25,10,0,False,3,0.28479532163742693,,10
MIS,hard,366,17,20,0.11695906432748537,2.3529411764705883,15,0,False,3,0.2827067669172932,,15
MIS,hard,367,17,82,0.3904761904761905,9.647058823529411,16,0,False,3,0.6396458039315183,,16
MIS,hard,368,10,17,0.09941520467836257,3.4,13,0,False,4,0.0,,13
MIS,hard,369,18,27,0.14210526315789473,3.0,13,1,False,2,0.05897435897435897,,12
MIS,hard,370,2,16,0.11764705882352941,16.0,13,0,False,3,0.1583710407239819,,13
MIS,hard,371,5,24,0.09486166007905138,9.6,11,0,False,4,0.22055335968379444,,11
MIS,hard,372,29,36,0.07741935483870968,2.4827586206896552,13,1,False,2,0.13110008271298593,,12
MIS,hard,373,15,19,0.13970588235294118,2.533333333333333,14,1,False,2,0.23787976729153198,,13
MIS,hard,374,3,8,0.08791208791208792,5.333333333333333,3,0,False,6,0.0,,3
MIS,hard,375,9,18,0.08571428571428572,4.0,11,0,False,3,0.0,,11
MIS,hard,376,15,28,0.16374269005847952,3.7333333333333334,11,0,False,3,0.4462519936204147,,11
MIS,hard,377,10,14,0.10294117647058823,2.8,13,0,False,3,0.0,,13
MIS,hard,378,19,21,0.1,2.210526315789474,11,1,False,2,0.16753246753246753,,10
MIS,hard,379,15,31,0.22794117647058823,4.133333333333334,14,1,False,2,0.447597500538677,,13
MIS,hard,380,2,38,0.13768115942028986,38.0,16,0,False,3,0.3126488095238095,,16
MIS,hard,381,18,38,0.2,4.222222222222222,12,1,False,2,0.12234848484848485,,11
MIS,hard,382,20,23,0.09956709956709957,2.3,8,1,False,2,0.10909090909090909,,7
MIS,hard,383,15,16,0.11764705882352941,2.1333333333333333,9,1,False,2,0.08006535947712419,,8
MIS,hard,384,4,24,0.06837606837606838,12.0,22,0,False,3,0.0,,22
MIS,hard,385,25,35,0.09971509971509972,2.8,8,1,False,2,0.209347442680776,,7
MIS,hard,386,16,21,0.13725490196078433,2.625,5,1,False,2,0.37777777777777777,,4
MIS,hard,387,19,25,0.11904761904761904,2.6315789473684212,8,1,False,2,0.2114512471655329,,7
MIS,hard,388,18,33,0.1736842105263158,3.6666666666666665,14,1,False,2,0.4980902430902431,,13
MIS,hard,389,15,27,0.19852941176470587,3.6,7,1,False,2,0.3291316526610644,,6
MIS,hard,390,21,24,0.08695652173913043,2.2857142857142856,6,0,False,3,0.11666666666666665,,6
MIS,hard,391,15,24,0.17647058823529413,3.2,14,1,False,2,0.4371902607196725,,13
MIS,hard,392,17,24,0.14035087719298245,2.823529411764706,13,1,False,2,0.3180065548486601,,12
MIS,hard,393,18,19,0.1,2.111111111111111,11,1,False,2,0.0,,10
MIS,hard,394,17,30,0.17543859649122806,3.5294117647058822,16,1,False,2,0.4340643274853801,,15
MIS,hard,395,24,84,0.25846153846153846,7.0,23,1,False,2,0.554242004743677,,22
MIS,hard,396,15,16,0.11764705882352941,2.1333333333333333,14,1,False,2,0.1182934712346477,,13
MIS,hard,397,19,46,0.21904761904761905,4.842105263157895,18,1,False,2,0.5573211102622867,,17
MIS,hard,398,15,38,0.27941176470588236,5.066666666666666,14,1,False,2,0.5474538533362063,,13
MIS,hard,399,15,24,0.17647058823529413,3.2,14,1,False,2,0.4371902607196725,,13
MIS,hard,400,13,18,0.1323529411764706,2.769230769230769,13,0,False,3,0.3167420814479638,,13
MIS,hard,401,25,142,0.4045584045584046,11.36,20,1,False,2,0.6361554942910291,,19
MIS,hard,402,22,30,0.10869565217391304,2.727272727272727,11,1,False,2,0.24974747474747475,,10
MIS,hard,403,19,41,0.1774891774891775,4.315789473684211,13,0,False,3,0.4000971250971251,,13
MIS,hard,404,5,58,0.2510822510822511,23.2,13,0,False,4,0.44953379953379957,,13
MIS,hard,405,6,27,0.14210526315789473,9.0,11,0,False,3,0.2521103896103896,,11
MIS,hard,406,29,33,0.0625,2.2758620689655173,24,0,False,3,0.1114404918752745,,24
MIS,hard,407,17,18,0.09473684210526316,2.1176470588235294,16,0,False,3,0.10041666666666667,,16
MIS,hard,408,16,19,0.12418300653594772,2.375,9,1,False,2,0.271604938271605,,8
MIS,hard,409,19,58,0.2761904761904762,6.105263157894737,13,1,False,2,0.3231437874295017,,12
MIS,hard,410,25,60,0.17094017094017094,4.8,21,1,False,2,0.4924801535912647,,20
MIS,hard,411,19,20,0.09523809523809523,2.1052631578947367,11,1,False,2,0.11111111111111112,,10
MIS,hard,412,20,24,0.1038961038961039,2.4,15,1,False,2,0.12207792207792206,,14
MIS,hard,413,16,17,0.08947368421052632,2.125,7,0,False,4,0.075,,7
MIS,hard,414,3,17,0.09941520467836257,11.333333333333334,14,0,False,3,0.10584152689415847,,14
MIS,hard,415,15,16,0.11764705882352941,2.1333333333333333,6,1,False,2,0.0,,5
MIS,hard,416,16,19,0.12418300653594772,2.375,12,0,False,3,0.06565656565656566,,12
